,img_src,label,label_index,one_hot
2295,./datasets\PlantDoc\Tomato leaf yellow virus\IU-TYLCV_img_6.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2296,./datasets\PlantDoc\Tomato leaf yellow virus\IU-TYLCV_img_8.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2297,./datasets\PlantDoc\Tomato leaf yellow virus\latest_cb=20100719124603.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2298,./datasets\PlantDoc\Tomato leaf yellow virus\leaf%20curl_3.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2299,./datasets\PlantDoc\Tomato leaf yellow virus\leaves-curling-on-tomato-plant-characteristic-symptoms-tomato-plants-leaves-curling-down-on-tomato-plant.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2300,./datasets\PlantDoc\Tomato leaf yellow virus\leaves-on-tomato-plant-turning-yellow-what-does-it-mean-when-your-plant-leaves-turn-yellow-tomato-leaf-problems-a-guide-to-leaves-tomato-plant-turning-yellow.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2301,./datasets\PlantDoc\Tomato leaf yellow virus\psyllid-yellows.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2302,./datasets\PlantDoc\Tomato leaf yellow virus\role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-13-638.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2303,./datasets\PlantDoc\Tomato leaf yellow virus\role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-25-638.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2304,./datasets\PlantDoc\Tomato leaf yellow virus\r_tomato.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2305,./datasets\PlantDoc\Tomato leaf yellow virus\s-prasanth-kumar-young-scientist-awarded-presentation-2-728.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2306,./datasets\PlantDoc\Tomato leaf yellow virus\tj5itxzunn3k.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2307,./datasets\PlantDoc\Tomato leaf yellow virus\tlcv-tomato-leaf-curl-virus-symptoms-on-a-glasshouse-tomato-plant-ACGAG6.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2308,./datasets\PlantDoc\Tomato leaf yellow virus\tlcv-tomato-leaf-curl-virus-symptoms-on-a-glasshouse-tomato-plant-bmyh62.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2309,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-plant-virus-tomato-yellow-leaf-curl-virus-tomato-plant-disease-mosaic-virus.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2310,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-closeup-2.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2311,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-closeup-3.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2312,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-closeup-4.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2313,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-disease-260nw-1006958086.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2314,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-disease-260nw-1072448252.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2315,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-disease.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2316,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-pdf-78kb.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2317,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-symptoms-on-tomato-leaves-on-plants-ACGAME.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2318,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-symptoms-on-tomato-leaves-on-plants-AXKWFY.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2319,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tomato-1.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2320,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tylcv_950983.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2321,./datasets\PlantDoc\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tylvcv-symptoms-on-a-tomato-plant-under-BMYHXY.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2322,./datasets\PlantDoc\Tomato leaf yellow virus\Tomato2.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2323,./datasets\PlantDoc\Tomato leaf yellow virus\tomatoyellowleafcurlcropped.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2324,./datasets\PlantDoc\Tomato leaf yellow virus\tomato_leaf_roll.JPG.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2325,./datasets\PlantDoc\Tomato leaf yellow virus\tomato_yellow_leaf_curl_virus.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2326,./datasets\PlantDoc\Tomato leaf yellow virus\tylcv-seminar-1-638.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2327,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV-tomate-DB-441-170.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2328,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV-tomate-DB-442-167.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2329,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV-tomate-DB-445-171.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2330,./datasets\PlantDoc\Tomato leaf yellow virus\tylcv.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2331,./datasets\PlantDoc\Tomato leaf yellow virus\tylcv1-.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2332,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV1.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2333,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV2.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2334,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCV4.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2335,./datasets\PlantDoc\Tomato leaf yellow virus\TYLCVDFerrinlr.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2336,./datasets\PlantDoc\Tomato leaf yellow virus\virus1.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2337,./datasets\PlantDoc\Tomato leaf yellow virus\virus2.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2338,./datasets\PlantDoc\Tomato leaf yellow virus\yellowing.JPG.jpg,Tomato leaf yellow virus,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
2339,./datasets\PlantDoc\Tomato mold leaf\100_4542.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2340,./datasets\PlantDoc\Tomato mold leaf\119B_Tom_Mold.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2341,./datasets\PlantDoc\Tomato mold leaf\2195890.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2342,./datasets\PlantDoc\Tomato mold leaf\23600077_1572609202782510_2145699867_o.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2343,./datasets\PlantDoc\Tomato mold leaf\23601051_1572608349449262_2029169498_o.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2344,./datasets\PlantDoc\Tomato mold leaf\23633262_1572609386115825_1396180255_o.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2345,./datasets\PlantDoc\Tomato mold leaf\4118c92ffde66d327ee14e4023320bf7.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2346,./datasets\PlantDoc\Tomato mold leaf\49%20Leafmold%20Bottom.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2347,./datasets\PlantDoc\Tomato mold leaf\50%20Leafmold%20Top.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2348,./datasets\PlantDoc\Tomato mold leaf\5830204360_757cd7fdfc_z.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2349,./datasets\PlantDoc\Tomato mold leaf\603-116-0.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2350,./datasets\PlantDoc\Tomato mold leaf\6032331.JPG.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2351,./datasets\PlantDoc\Tomato mold leaf\607-155-0.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2352,./datasets\PlantDoc\Tomato mold leaf\607-155-1.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2353,./datasets\PlantDoc\Tomato mold leaf\8915974546_00664cefe3_z.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2354,./datasets\PlantDoc\Tomato mold leaf\ArticleImage.aspx_imgid=4987.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2355,./datasets\PlantDoc\Tomato mold leaf\B%29-Leafunsidecladosp-envez.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2356,./datasets\PlantDoc\Tomato mold leaf\BIGSD.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2357,./datasets\PlantDoc\Tomato mold leaf\black%20leaf%20mold%20%283%29.JPG_itok=u5TDHCSM.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2358,./datasets\PlantDoc\Tomato mold leaf\black%20leaf%20mold%20%284%29.JPG_itok=DIIUw9JU.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2359,./datasets\PlantDoc\Tomato mold leaf\BlackLeafMold2.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2360,./datasets\PlantDoc\Tomato mold leaf\black_leaf_mold_in_zina_tina.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2361,./datasets\PlantDoc\Tomato mold leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2362,./datasets\PlantDoc\Tomato mold leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2363,./datasets\PlantDoc\Tomato mold leaf\dscf2712.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2364,./datasets\PlantDoc\Tomato mold leaf\DSCN2697.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2365,./datasets\PlantDoc\Tomato mold leaf\dscn6689.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2366,./datasets\PlantDoc\Tomato mold leaf\dscn6690.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2367,./datasets\PlantDoc\Tomato mold leaf\Fig.%2015_opta.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2368,./datasets\PlantDoc\Tomato mold leaf\Fig.%2016_opt.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2369,./datasets\PlantDoc\Tomato mold leaf\fungus-univ-of-minnesoeta.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2370,./datasets\PlantDoc\Tomato mold leaf\GIVXB.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2371,./datasets\PlantDoc\Tomato mold leaf\gray-leaf-spot-300x225.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2372,./datasets\PlantDoc\Tomato mold leaf\gray-mold-on-tomato-leaf.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2373,./datasets\PlantDoc\Tomato mold leaf\grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2374,./datasets\PlantDoc\Tomato mold leaf\HighTunnel_TLM5.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2375,./datasets\PlantDoc\Tomato mold leaf\HighTunnel_TLM6.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2376,./datasets\PlantDoc\Tomato mold leaf\image233.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2377,./datasets\PlantDoc\Tomato mold leaf\IMG_1261.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2378,./datasets\PlantDoc\Tomato mold leaf\IMG_7442%20resized_0.preview.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2379,./datasets\PlantDoc\Tomato mold leaf\latest_cb=20100723105221.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2380,./datasets\PlantDoc\Tomato mold leaf\leaf%2Binf%2B800%2B1.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2381,./datasets\PlantDoc\Tomato mold leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2382,./datasets\PlantDoc\Tomato mold leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2383,./datasets\PlantDoc\Tomato mold leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2384,./datasets\PlantDoc\Tomato mold leaf\Leaf+Mold+upper+leaf+surface.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2385,./datasets\PlantDoc\Tomato mold leaf\Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2386,./datasets\PlantDoc\Tomato mold leaf\Leaf-mold-web.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2387,./datasets\PlantDoc\Tomato mold leaf\Leaf-mold3.jpg,Tomato mold leaf,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
